modified_date,jobcountry,AI_count,total,ma_share_perc
2019-02-28,ES,1147,37550,3.10912742471638
2019-02-28,FR,6893,310960,2.23525371481255
2019-02-28,GB,9217,441290,2.0885510642965
2019-02-28,IE,875,21958,4.02544679176998
2019-02-28,IN,9249,241767,3.83897470525034
2019-02-28,SG,1758,31069,5.6517336665983
2019-02-28,US,80565,4714485,1.7178329867676
2019-03-01,AU,1433,76792,1.88805217974525
2019-03-01,CA,5199,314848,1.67130339680189
2019-03-01,DE,12805,638113,2.00167748044099
2019-03-01,ES,1139,36844,3.11375850185505
2019-03-01,FR,6913,309842,2.23768237922239
2019-03-01,GB,9179,434362,2.09331028898188
2019-03-01,IE,884,21583,4.03929096989602
2019-03-01,IN,9127,238240,3.83831111783514
2019-03-01,SG,1740,30516,5.66564179234928
2019-03-01,US,80580,4713705,1.71591572590923
2019-03-02,AU,1412,74493,1.88634031462278
2019-03-02,CA,4996,309532,1.66442964692925
2019-03-02,DE,12777,636132,2.00364089928474
2019-03-02,ES,1145,36823,3.11507955851843
2019-03-02,FR,6809,309547,2.23313399703008
2019-03-02,GB,9049,434042,2.09957255297011
2019-03-02,IE,839,21313,4.02745444745884
2019-03-02,IN,8934,238114,3.83853884419252
2019-03-02,SG,1714,30060,5.66615206138512
2019-03-02,US,78576,4663612,1.71400032729183
2019-03-03,AU,1410,73805,1.88494248294026
2019-03-03,CA,5122,312122,1.6580515089763
2019-03-03,DE,12814,637188,2.00508085375115
2019-03-03,ES,1143,36560,3.11515262957652
2019-03-03,FR,6861,307261,2.23037067765367
2019-03-03,GB,9210,435015,2.10380139767432
2019-03-03,IE,873,21655,4.02190102359239
2019-03-03,IN,9218,235262,3.84425724588743
2019-03-03,SG,1730,29912,5.67859098759887
2019-03-03,US,80473,4703646,1.7107185454592
2019-03-04,AU,1437,73990,1.890552083808
2019-03-04,CA,5054,308918,1.64965388398339
2019-03-04,DE,12775,634480,2.00656849692721
2019-03-04,ES,1134,36098,3.11197630070467
2019-03-04,FR,6787,304647,2.22659728635438
2019-03-04,GB,9106,428523,2.10593131294887
2019-03-04,IE,868,21298,4.02048106014789
2019-03-04,IN,9100,233426,3.84790340652966
2019-03-04,SG,1715,29976,5.68954705838685
2019-03-04,US,79974,4674907,1.7078443490537
2019-03-05,AU,1430,74338,1.89349606123304
2019-03-05,CA,5144,311969,1.64415570924729
2019-03-05,DE,12788,629686,2.01045233651662
2019-03-05,ES,1127,36343,3.10567272264408
2019-03-05,FR,6845,307231,2.22531246955337
2019-03-05,GB,9097,429027,2.10841497687003
2019-03-05,IE,872,21622,4.0243658784739
2019-03-05,IN,9130,235720,3.84855208169908
2019-03-05,SG,1717,30401,5.69024135087428
2019-03-05,US,80316,4688208,1.70662371020839
2019-03-06,AU,1464,76151,1.9013791025706
2019-03-06,CA,5170,304926,1.64754205410447
2019-03-06,DE,12856,631719,2.01583757610262
2019-03-06,ES,1142,36652,3.10572763290477
2019-03-06,FR,6865,309789,2.22175086471387
2019-03-06,GB,9138,403231,2.1307715437191
2019-03-06,IE,881,21612,4.03336156078701
2019-03-06,IN,9210,239719,3.84863622745656
2019-03-06,SG,1756,30899,5.69971108917373
2019-03-06,US,81012,4655221,1.71117155632305
2019-03-07,AU,1493,76605,1.91560785959272
2019-03-07,CA,5188,320676,1.6435125545034
2019-03-07,DE,12852,633967,2.01898527540067
2019-03-07,ES,1141,37072,3.10904201677619
2019-03-07,FR,6882,314676,2.21751194819241
2019-03-07,GB,9044,441635,2.12494236546436
2019-03-07,IE,872,22152,4.02644140676144
2019-03-07,IN,9293,244462,3.84518260904513
2019-03-07,SG,1765,31302,5.69688880954547
2019-03-07,US,81184,4767861,1.71029325585057
2019-03-08,AU,1524,76761,1.93265120279677
2019-03-08,CA,5230,321717,1.63985246362309
2019-03-08,DE,13020,637110,2.02425745714253
2019-03-08,ES,1159,37165,3.11291531002918
2019-03-08,FR,6986,316759,2.21384409627556
2019-03-08,GB,9132,444769,2.11636898356273
2019-03-08,IE,883,22219,4.00904999096918
2019-03-08,IN,9378,245273,3.8441088792054
2019-03-08,SG,1791,31255,5.70093970906741
2019-03-08,US,81874,4777909,1.71088061182921
2019-03-09,AU,1499,74641,1.94876541988425
2019-03-09,CA,5112,319001,1.63820292305366
2019-03-09,DE,13027,637542,2.02922473795166
2019-03-09,ES,1149,36970,3.11269469858798
2019-03-09,FR,6812,315015,2.20852563140048
2019-03-09,GB,8953,444820,2.10606940691049
2019-03-09,IE,840,21898,3.99467887909481
2019-03-09,IN,9136,244855,3.84113795095315
2019-03-09,SG,1746,30468,5.70503586979084
2019-03-09,US,79450,4750325,1.70911530388856
2019-03-10,AU,1506,74652,1.96403983143523
2019-03-10,CA,5194,321507,1.63455891464809
2019-03-10,DE,13132,637317,2.03629468407557
2019-03-10,ES,1140,36795,3.1086774742388
2019-03-10,FR,6910,313934,2.20397485275024
2019-03-10,GB,9154,445045,2.09745544691407
2019-03-10,IE,881,22100,3.9882537098761
2019-03-10,IN,9266,242572,3.82709679962276
2019-03-10,SG,1796,30971,5.70722747634257
2019-03-10,US,81461,4793833,1.70746146124124
2019-03-11,AU,1516,74513,1.97723839750993
2019-03-11,CA,5224,318919,1.63484471732895
2019-03-11,DE,13095,635474,2.04303849621264
2019-03-11,ES,1148,36691,3.10687524625041
2019-03-11,FR,6905,312086,2.20179011373436
2019-03-11,GB,9084,439270,2.08931301264017
2019-03-11,IE,885,21929,3.98257538092079
2019-03-11,IN,9379,242680,3.82228371680586
2019-03-11,SG,1790,31286,5.70725108710096
2019-03-11,US,81715,4784984,1.70703722977102
2019-03-12,AU,1475,74468,1.98539132611899
2019-03-12,CA,5139,321463,1.62766571578264
2019-03-12,DE,13089,631542,2.04899460634899
2019-03-12,ES,1147,36937,3.107486325985
2019-03-12,FR,6877,313892,2.19649235130574
2019-03-12,GB,9008,437445,2.08057743166519
2019-03-12,IE,883,22076,3.97784529292364
2019-03-12,IN,9204,244668,3.8063684202297
2019-03-12,SG,1767,31242,5.70839499645813
2019-03-12,US,80844,4792497,1.70328545391598
2019-03-13,AU,1495,75055,1.99530225946928
2019-03-13,CA,5226,324540,1.61549226314651
2019-03-13,DE,13065,633353,2.052958695868
2019-03-13,ES,1139,37249,3.09920181714894
2019-03-13,FR,6951,318040,2.19214230648607
2019-03-13,GB,9030,441370,2.04910710585743
2019-03-13,IE,891,22262,3.96725912199826
2019-03-13,IN,9325,244328,3.80273877346225
2019-03-13,SG,1792,31490,5.70948980296507
2019-03-13,US,81140,4783955,1.69697782152587
2019-03-14,AU,1449,74485,1.99478785669193
2019-03-14,CA,5261,327932,1.61355850362986
2019-03-14,DE,13307,636676,2.06193572674508
2019-03-14,ES,1129,37637,3.08804655607419
2019-03-14,FR,7002,319395,2.19289350045905
2019-03-14,GB,9057,445035,2.04728937633843
2019-03-14,IE,886,22312,3.9721902912369
2019-03-14,IN,9365,244430,3.80701790980971
2019-03-14,SG,1786,31572,5.71210320959119
2019-03-14,US,81738,4824652,1.69575493604627
2019-03-15,AU,1505,76518,1.99214132369724
2019-03-15,CA,5256,331484,1.60783629398606
2019-03-15,DE,13343,639930,2.06785982092722
2019-03-15,ES,1154,38133,3.07486437536609
2019-03-15,FR,7088,323167,2.19115507960846
2019-03-15,GB,9049,448427,2.04225252913109
2019-03-15,IE,896,22496,3.97345515661758
2019-03-15,IN,9434,248323,3.8035307127538
2019-03-15,SG,1814,32182,5.69873294722446
2019-03-15,US,81975,4850735,1.69237711938133
2019-03-16,AU,1476,74042,1.99002468622791
2019-03-16,CA,4929,325232,1.59541211018112
2019-03-16,DE,13354,640707,2.07370891836725
2019-03-16,ES,1126,37864,3.0557037506554
2019-03-16,FR,6969,322731,2.19071890846308
2019-03-16,GB,8797,444466,2.03746749475719
2019-03-16,IE,855,22040,3.97964709802798
2019-03-16,IN,9015,246998,3.79190775250213
2019-03-16,SG,1717,30395,5.68706906448885
2019-03-16,US,78563,4745587,1.68994551852852
2019-03-17,AU,1499,74975,1.98744933738095
2019-03-17,CA,5217,329528,1.5907916221518
2019-03-17,DE,13409,639113,2.07907334387338
2019-03-17,ES,1143,37649,3.04680234566287
2019-03-17,FR,7027,321419,2.1885965206131
2019-03-17,GB,9012,446014,2.03228088381056
2019-03-17,IE,899,22405,3.98337165103907
2019-03-17,IN,9365,245334,3.79152893663315
2019-03-17,SG,1780,30999,5.67894727599556
2019-03-17,US,81610,4815934,1.68927346521668
2019-03-18,AU,1486,74679,1.98106442068974
2019-03-18,CA,5162,327185,1.58217265177418
2019-03-18,DE,13377,637796,2.08431799718537
2019-03-18,ES,1146,37507,3.03631619842958
2019-03-18,FR,6995,320108,2.18469206828728
2019-03-18,GB,8906,439976,2.02602729876135
2019-03-18,IE,894,22221,3.98158158431116
2019-03-18,IN,9304,243989,3.78417557756895
2019-03-18,SG,1774,31086,5.67685300198788
2019-03-18,US,81340,4803095,1.68723820471785
2019-03-19,AU,1486,75585,1.97896184858895
2019-03-19,CA,5117,327994,1.57666704387936
2019-03-19,DE,13462,642354,2.08762984036805
2019-03-19,ES,1137,37806,3.0223407344659
2019-03-19,FR,7075,324571,2.18310913593409
2019-03-19,GB,8935,443630,2.019575223375
2019-03-19,IE,884,22052,3.98285128224194
2019-03-19,IN,9393,248401,3.78696891794423
2019-03-19,SG,1782,31537,5.6760898388569
2019-03-19,US,80406,4802568,1.68542998648623
2019-03-20,AU,1491,76423,1.97312052229903
2019-03-20,CA,5160,329165,1.57057043096263
2019-03-20,DE,13487,640782,2.09362145482717
2019-03-20,ES,1142,38152,3.01312498996612
2019-03-20,FR,6968,325410,2.17678406847031
2019-03-20,GB,8933,445449,2.01378804927074
2019-03-20,IE,872,22075,3.97539900460486
2019-03-20,IN,9502,248827,3.78727271934339
2019-03-20,SG,1791,31647,5.67160537322466
2019-03-20,US,80538,4808807,1.68238940062703
2019-03-21,AU,1471,75445,1.97375003708129
2019-03-21,CA,5145,332891,1.56217827860799
2019-03-21,DE,13513,642023,2.09571848115441
2019-03-21,ES,1142,38413,3.00930272294378
2019-03-21,FR,7028,329827,2.16800467886976
2019-03-21,GB,8982,447553,2.00975837991698
2019-03-21,IE,881,22445,3.96885515248886
2019-03-21,IN,9572,249265,3.78851944817992
2019-03-21,SG,1800,31878,5.67012197301466
2019-03-21,US,80633,4837340,1.67849128189202
2019-03-22,AU,1499,78030,1.96720697031791
2019-03-22,CA,5157,335692,1.55512581396793
2019-03-22,DE,13607,647850,2.0978984900424
2019-03-22,ES,1127,38698,2.99302343431445
2019-03-22,FR,7093,334639,2.15747671966859
2019-03-22,GB,8953,451914,2.00449929893386
2019-03-22,IE,889,22662,3.96027460588733
2019-03-22,IN,9663,251988,3.79360832780762
2019-03-22,SG,1810,32354,5.66407497989958
2019-03-22,US,80830,4849422,1.6751836389386
2019-03-23,AU,1471,76185,1.9582588429731
2019-03-23,CA,4921,333044,1.54970424465506
2019-03-23,DE,13537,649743,2.09778121867347
2019-03-23,ES,1124,38585,2.98434459723587
2019-03-23,FR,7011,333222,2.14956518046413
2019-03-23,GB,8801,451830,2.00001751140617
2019-03-23,IE,857,22211,3.95729434469779
2019-03-23,IN,9408,253352,3.80269168019223
2019-03-23,SG,1784,31698,5.66109782535783
2019-03-23,US,79022,4800574,1.67384062230528
2019-03-24,AU,1488,75858,1.95286264945166
2019-03-24,CA,5071,334207,1.54029704285346
2019-03-24,DE,13635,648640,2.09835643185194
2019-03-24,ES,1129,38293,2.9718277867673
2019-03-24,FR,7100,331868,2.14287402966015
2019-03-24,GB,8984,451296,1.99575277130566
2019-03-24,IE,891,22424,3.95171207667502
2019-03-24,IN,9727,252613,3.80745010128633
2019-03-24,SG,1822,31984,5.65459462329757
2019-03-24,US,80651,4853976,1.66912091778174
2019-03-25,AU,1465,75298,1.9465416371644
2019-03-25,CA,5018,332098,1.53076833941303
2019-03-25,DE,13619,647377,2.09926228751473
2019-03-25,ES,1126,38077,2.95779008533417
2019-03-25,FR,7056,327422,2.13856218362683
2019-03-25,GB,8913,445834,1.99217752282017
2019-03-25,IE,890,22239,3.94867739511181
2019-03-25,IN,9673,251444,3.81226341269432
2019-03-25,SG,1840,32143,5.65711890668775
2019-03-25,US,80481,4836959,1.6648901488144
2019-03-26,AU,1485,76344,1.94356227889241
2019-03-26,CA,5038,333862,1.52347079677259
2019-03-26,DE,13672,647690,2.10142760674278
2019-03-26,ES,1125,38651,2.94396193463845
2019-03-26,FR,7090,333768,2.13062355371338
2019-03-26,GB,8962,449259,1.9894310395633
2019-03-26,IE,881,22425,3.93724087594258
2019-03-26,IN,9771,254649,3.82021491898415
2019-03-26,SG,1862,32610,5.66560450411505
2019-03-26,US,80676,4852945,1.66320214143485
2019-03-27,AU,1510,76947,1.9451917580486
2019-03-27,CA,5142,337219,1.51735968815996
2019-03-27,DE,13697,645895,2.10369208379895
2019-03-27,ES,1125,39025,2.92817300018922
2019-03-27,FR,7137,333745,2.13021788710769
2019-03-27,GB,9018,451891,1.98803413592501
2019-03-27,IE,887,22512,3.93580529723179
2019-03-27,IN,9806,255585,3.82278219890006
2019-03-27,SG,1866,32741,5.67131478090126
2019-03-27,US,80874,4875263,1.66092532221506
2019-03-28,AU,1527,77340,1.94871090511356
2019-03-28,CA,5233,338464,1.5174384661424
2019-03-28,DE,13740,648401,2.10573576702453
2019-03-28,ES,1139,39575,2.91461981882499
2019-03-28,FR,7155,338609,2.12768111847225
2019-03-28,GB,9037,455796,1.98457300573374
2019-03-28,IE,906,22852,3.94144696535963
2019-03-28,IN,9791,259841,3.81249415439603
2019-03-28,SG,1883,33071,5.67806948108705
2019-03-28,US,80993,4874904,1.66014538158776
2019-03-29,AU,1515,77934,1.95198184384999
2019-03-29,CA,5214,342278,1.51559468151498
2019-03-29,DE,13792,651919,2.1079169647398
2019-03-29,ES,1183,40172,2.91926867468
2019-03-29,FR,7213,341936,2.12623276755969
2019-03-29,GB,9057,459799,1.98295080517264
2019-03-29,IE,903,23017,3.94149278492318
2019-03-29,IN,9416,259401,3.78323626594679
2019-03-29,SG,1916,33596,5.69359769848125
2019-03-29,US,81218,4882626,1.65966132375228
2019-03-30,AU,1484,76820,1.95211931793297
2019-03-30,CA,4957,337661,1.51423152286314
2019-03-30,DE,13689,653199,2.10966651564607
2019-03-30,ES,1175,40000,2.92276165863009
2019-03-30,FR,7114,342067,2.12276230951325
2019-03-30,GB,8876,455292,1.98318817899469
2019-03-30,IE,873,22714,3.93934936422732
2019-03-30,IN,9144,260904,3.75342580649935
2019-03-30,SG,1904,33095,5.71145763792875
2019-03-30,US,78991,4811833,1.65901905643243
2019-03-31,AU,1489,76049,1.9516033763061
2019-03-31,CA,5063,336291,1.51254841366289
2019-03-31,DE,13716,649245,2.11116897184643
2019-03-31,ES,1176,39717,2.9245658266202
2019-03-31,FR,7200,340625,2.11909897298258
2019-03-31,GB,8999,453347,1.98237424912155
2019-03-31,IE,910,22789,3.94216840106205
2019-03-31,IN,9636,261205,3.7303547320288
2019-03-31,SG,1922,33181,5.72515382307739
2019-03-31,US,80976,4871665,1.65911022294226
2019-04-01,AU,1435,74505,1.94880943730728
2019-04-01,CA,4985,329005,1.51314481027586
2019-04-01,DE,13539,640768,2.11248513487661
2019-04-01,ES,1162,39388,2.92356173440501
2019-04-01,FR,7064,335749,2.111804056174
2019-04-01,GB,8873,442467,1.98325606494482
2019-04-01,IE,902,22460,3.94417554232985
2019-04-01,IN,9470,256569,3.70807402463756
2019-04-01,SG,1896,32864,5.73155550402718
2019-04-01,US,80632,4823473,1.6602220191153
2019-04-02,AU,1485,75967,1.95018845512304
2019-04-02,CA,4960,331669,1.51121054609197
2019-04-02,DE,13375,641749,2.10866538959313
2019-04-02,ES,1177,39916,2.92899461656672
2019-04-02,FR,7092,338114,2.10798797064507
2019-04-02,GB,8907,445801,1.98370410536711
2019-04-02,IE,908,22639,3.95590794263372
2019-04-02,IN,9502,260091,3.68182980028357
2019-04-02,SG,1903,33303,5.73216907328334
2019-04-02,US,80480,4864727,1.65907127027303
2019-04-03,AU,1500,76447,1.9501533137803
2019-04-03,CA,4974,335173,1.50537977988319
2019-04-03,DE,13593,643236,2.10760795442178
2019-04-03,ES,1185,40149,2.93881435724201
2019-04-03,FR,7236,340603,2.10598918284667
2019-04-03,GB,8928,450562,1.98169143515528
2019-04-03,IE,916,22954,3.96311780705569
2019-04-03,IN,9644,262915,3.65774655456494
2019-04-03,SG,1914,33636,5.7308913090572
2019-04-03,US,81192,4895351,1.65902681797784
2019-04-04,AU,1493,77307,1.94399078767203
2019-04-04,CA,4995,338591,1.49525532083134
2019-04-04,DE,13576,645877,2.10516354937576
2019-04-04,ES,1216,40482,2.95677500926617
2019-04-04,FR,7055,333799,2.10605928598311
2019-04-04,GB,9044,456741,1.98132435073127
2019-04-04,IE,910,23083,3.95992540007547
2019-04-04,IN,9694,258189,3.65582374248819
2019-04-04,SG,1884,32063,5.75690866225583
2019-04-04,US,81438,4915084,1.65837994164683
2019-04-05,AU,1529,78040,1.94617637203724
2019-04-05,CA,5034,341238,1.48838297286496
2019-04-05,DE,13703,651099,2.10359143651204
2019-04-05,ES,1218,40512,2.9655863503573
2019-04-05,FR,7094,335139,2.10709851080248
2019-04-05,GB,9066,459193,1.98197570551233
2019-04-05,IE,916,23305,3.96096823014675
2019-04-05,IN,9783,260396,3.67397645073175
2019-04-05,SG,1892,32273,5.77968377383487
2019-04-05,US,81662,4926085,1.65757112618956
2019-04-06,AU,1464,76666,1.9430039757131
2019-04-06,CA,4830,337614,1.48303832225394
2019-04-06,DE,13577,653497,2.10100654882795
2019-04-06,ES,1209,40655,2.97077263037909
2019-04-06,FR,7174,337327,2.11381425935126
2019-04-06,GB,8809,461391,1.97621978453122
2019-04-06,IE,886,23012,3.96192831009047
2019-04-06,IN,9477,260064,3.69388582435556
2019-04-06,SG,1857,31570,5.79811687372547
2019-04-06,US,79533,4871510,1.65628769601421
2019-04-07,AU,1485,76601,1.94024237918959
2019-04-07,CA,5014,339411,1.47899885011161
2019-04-07,DE,13462,651256,2.09450297197525
2019-04-07,ES,1192,40249,2.9708605661402
2019-04-07,FR,7143,335511,2.11598994962958
2019-04-07,GB,9114,461334,1.97487142634798
2019-04-07,IE,916,23276,3.95367538073119
2019-04-07,IN,9766,258777,3.70600714290581
2019-04-07,SG,1880,31882,5.81301296646993
2019-04-07,US,81464,4920261,1.65535930572905
2019-04-08,AU,1485,76095,1.94387991512932
2019-04-08,CA,4986,336112,1.47446450039405
2019-04-08,DE,13589,647904,2.09228088538522
2019-04-08,ES,1219,40092,2.98377052852419
2019-04-08,FR,7091,333506,2.11916794591553
2019-04-08,GB,8975,455381,1.96994711809319
2019-04-08,IE,917,23052,3.94823743379693
2019-04-08,IN,9773,258456,3.71890519623432
2019-04-08,SG,1896,31955,5.83645768010398
2019-04-08,US,81747,4916464,1.65408227868236
2019-04-09,AU,1495,76120,1.94519534975753
2019-04-09,CA,5050,338142,1.47417714984562
2019-04-09,DE,13702,652008,2.09476085582973
2019-04-09,ES,1253,40921,2.99995699333269
2019-04-09,FR,7069,332668,2.12308565700529
2019-04-09,GB,8987,457579,1.96509794160866
2019-04-09,IE,926,23213,3.94514688421365
2019-04-09,IN,9853,259932,3.73851520442216
2019-04-09,SG,1903,32200,5.86442024671395
2019-04-09,US,81954,4941254,1.65468354149107
2019-04-10,AU,1518,77552,1.94451715264613
2019-04-10,CA,5093,341844,1.4750130244202
2019-04-10,DE,13680,651652,2.09276924281065
2019-04-10,ES,1259,41437,3.0123629546501
2019-04-10,FR,7178,337683,2.12325633485851
2019-04-10,GB,9052,463408,1.96107351082612
2019-04-10,IE,927,23390,3.94123863779775
2019-04-10,IN,9992,262203,3.75889837059003
2019-04-10,SG,1897,32558,5.88387641577832
2019-04-10,US,82018,4946148,1.65463589904245
2019-04-11,AU,1545,78264,1.95063524224451
2019-04-11,CA,5152,343885,1.47829075062866
2019-04-11,DE,13655,642126,2.09628088287424
2019-04-11,ES,1274,41617,3.02056936164224
2019-04-11,FR,7242,343711,2.12232137929815
2019-04-11,GB,9033,463219,1.95677835356759
2019-04-11,IE,925,23443,3.94173085740387
2019-04-11,IN,10099,265270,3.76639131804504
2019-04-11,SG,1873,32190,5.87568290699815
2019-04-11,US,81542,4937698,1.65385273697927
2019-04-12,AU,1544,78070,1.95327247705215
2019-04-12,CA,5164,343360,1.48239705727035
2019-04-12,DE,13639,642857,2.09871334470118
2019-04-12,ES,1276,41339,3.03202036357397
2019-04-12,FR,7212,343255,2.12008255629309
2019-04-12,GB,9045,463851,1.95329926708857
2019-04-12,IE,939,23293,3.95612614381266
2019-04-12,IN,10140,263507,3.77940917002596
2019-04-12,SG,1861,32027,5.86828812614185
2019-04-12,US,81560,4948709,1.65247561429227
2019-04-13,AU,1489,75638,1.96170181928277
2019-04-13,CA,4900,337006,1.48573308170277
2019-04-13,DE,13709,654206,2.10127413429586
2019-04-13,ES,1261,41373,3.04260286477942
2019-04-13,FR,7125,337940,2.11746007926028
2019-04-13,GB,8826,463533,1.95256282283
2019-04-13,IE,911,22753,3.97808364247211
2019-04-13,IN,9691,260429,3.7904184236633
2019-04-13,SG,1845,31596,5.86217100312465
2019-04-13,US,79508,4882362,1.65188406403984
2019-04-14,AU,1533,76371,1.97151459770755
2019-04-14,CA,5120,341838,1.48866457798381
2019-04-14,DE,13840,654851,2.10789916104753
2019-04-14,ES,1281,41618,3.05923584132351
2019-04-14,FR,7271,338925,2.11979166281852
2019-04-14,GB,9102,467521,1.94846128556141
2019-04-14,IE,951,23332,3.99816408681067
2019-04-14,IN,9751,257167,3.79296040066994
2019-04-14,SG,1899,32173,5.86298822530686
2019-04-14,US,81908,4953292,1.65158732298741
2019-04-15,AU,1521,75865,1.97913875497222
2019-04-15,CA,5054,338093,1.49029613120437
2019-04-15,DE,13778,650210,2.11098902979171
2019-04-15,ES,1262,41072,3.06382813674341
2019-04-15,FR,7222,334981,2.12404088335942
2019-04-15,GB,9020,459241,1.94749460179534
2019-04-15,IE,938,23139,4.00899254112471
2019-04-15,IN,9883,256591,3.80301092958897
2019-04-15,SG,1898,32179,5.85797577706739
2019-04-15,US,81688,4932436,1.65064727881502
2019-04-16,AU,1530,76631,1.98379258557754
2019-04-16,CA,5021,339168,1.48842925812801
2019-04-16,DE,13941,656225,2.11426271987961
2019-04-16,ES,1272,41038,3.06919510078244
