date,jobcountry,% of job postings
2/11/23,GB,0.052110231
3/11/23,GB,0.051622512
4/11/23,GB,0.051182187
5/11/23,GB,0.050647021
6/11/23,GB,0.050367963
7/11/23,GB,0.049846273
8/11/23,GB,0.049572331
9/11/23,GB,0.049652952
10/11/23,GB,0.049876798
11/11/23,GB,0.050402339
12/11/23,GB,0.050987335
13/11/23,GB,0.051467573
14/11/23,GB,0.051651147
15/11/23,GB,0.052037806
16/11/23,GB,0.052652851
17/11/23,GB,0.052965927
18/11/23,GB,0.053038843
19/11/23,GB,0.053261757
20/11/23,GB,0.053511597
21/11/23,GB,0.054122946
22/11/23,GB,0.054336869
23/11/23,GB,0.05414288
24/11/23,GB,0.054234437
25/11/23,GB,0.054495967
26/11/23,GB,0.054670356
27/11/23,GB,0.054901348
28/11/23,GB,0.055136047
29/11/23,GB,0.055308002
30/11/23,GB,0.055578178
1/12/23,GB,0.05584544
2/12/23,GB,0.056121126
3/12/23,GB,0.056170423
4/12/23,GB,0.056438959
5/12/23,GB,0.056816229
6/12/23,GB,0.057177027
7/12/23,GB,0.0573296
8/12/23,GB,0.057348999
9/12/23,GB,0.057151883
10/12/23,GB,0.057292529
11/12/23,GB,0.057324739
12/12/23,GB,0.05743693
13/12/23,GB,0.058112836
14/12/23,GB,0.05874228
15/12/23,GB,0.059822098
16/12/23,GB,0.060984549
17/12/23,GB,0.0620194
18/12/23,GB,0.062930171
19/12/23,GB,0.063720123
20/12/23,GB,0.064407763
21/12/23,GB,0.065454408
22/12/23,GB,0.065850494
23/12/23,GB,0.066233691
24/12/23,GB,0.066701466
25/12/23,GB,0.067162828
26/12/23,GB,0.068021152
27/12/23,GB,0.068652461
28/12/23,GB,0.068916603
29/12/23,GB,0.069413029
30/12/23,GB,0.06997219
31/12/23,GB,0.070494065
1/1/24,GB,0.071051062
2/1/24,GB,0.071365938
3/1/24,GB,0.071351485
4/1/24,GB,0.071740967
5/1/24,GB,0.072153119
6/1/24,GB,0.07248448
7/1/24,GB,0.072843298
8/1/24,GB,0.073190828
9/1/24,GB,0.073273006
10/1/24,GB,0.074103001
11/1/24,GB,0.074571006
12/1/24,GB,0.074595464
13/1/24,GB,0.074773882
14/1/24,GB,0.074748572
15/1/24,GB,0.074832266
16/1/24,GB,0.07565956
17/1/24,GB,0.075893954
18/1/24,GB,0.076133139
19/1/24,GB,0.076711757
20/1/24,GB,0.076999271
21/1/24,GB,0.077637372
22/1/24,GB,0.07821488
23/1/24,GB,0.078088709
24/1/24,GB,0.078149219
25/1/24,GB,0.07845704
26/1/24,GB,0.078409123
27/1/24,GB,0.078970816
28/1/24,GB,0.079213342
29/1/24,GB,0.07943172
30/1/24,GB,0.079866828
31/1/24,GB,0.079955443
1/2/24,GB,0.080511798
2/2/24,GB,0.081862385
3/2/24,GB,0.082778486
4/2/24,GB,0.083736106
5/2/24,GB,0.084775379
6/2/24,GB,0.085876325
7/2/24,GB,0.08696539
8/2/24,GB,0.087965593
9/2/24,GB,0.088669606
10/2/24,GB,0.089029903
11/2/24,GB,0.089536628
12/2/24,GB,0.089759775
13/2/24,GB,0.09027746
14/2/24,GB,0.09124361
15/2/24,GB,0.091711189
16/2/24,GB,0.09124038
17/2/24,GB,0.091153277
18/2/24,GB,0.091361552
19/2/24,GB,0.091651133
20/2/24,GB,0.091938294
21/2/24,GB,0.091940812
22/2/24,GB,0.091705548
23/2/24,GB,0.092219411
24/2/24,GB,0.092394138
25/2/24,GB,0.092273827
26/2/24,GB,0.092524705
27/2/24,GB,0.09232649
28/2/24,GB,0.092448399
29/2/24,GB,0.093089796
1/3/24,GB,0.094329253
2/3/24,GB,0.095603435
3/3/24,GB,0.096842725
4/3/24,GB,0.098003632
5/3/24,GB,0.098594324
6/3/24,GB,0.099032541
7/3/24,GB,0.099259725
8/3/24,GB,0.099231282
9/3/24,GB,0.099328509
10/3/24,GB,0.099362651
11/3/24,GB,0.099193089
12/3/24,GB,0.099847862
13/3/24,GB,0.100439144
14/3/24,GB,0.100834814
15/3/24,GB,0.100676409
16/3/24,GB,0.100686915
17/3/24,GB,0.101116942
18/3/24,GB,0.101490743
19/3/24,GB,0.101237017
20/3/24,GB,0.101210789
21/3/24,GB,0.101816553
22/3/24,GB,0.102900898
23/3/24,GB,0.104142188
24/3/24,GB,0.104923897
25/3/24,GB,0.106119404
26/3/24,GB,0.107904399
27/3/24,GB,0.108945148
28/3/24,GB,0.109775323
29/3/24,GB,0.110349537
30/3/24,GB,0.11064123
31/3/24,GB,0.111217409
1/4/24,GB,
2/4/24,GB,
3/4/24,GB,
4/4/24,GB,
5/4/24,GB,
6/4/24,GB,
1/1/19,IE,0.002938411
2/1/19,IE,0.002946223
3/1/19,IE,0.002944656
4/1/19,IE,0.002928538
5/1/19,IE,0.002913672
6/1/19,IE,0.002900471
7/1/19,IE,0.002895064
8/1/19,IE,0.002882129
9/1/19,IE,0.002858066
10/1/19,IE,0.00283013
11/1/19,IE,0.002808686
12/1/19,IE,0.002789426
13/1/19,IE,0.002772807
14/1/19,IE,0.00276345
15/1/19,IE,0.002742994
16/1/19,IE,0.002727054
17/1/19,IE,0.002711317
18/1/19,IE,0.002697028
19/1/19,IE,0.002684286
20/1/19,IE,0.002667609
21/1/19,IE,0.002651087
22/1/19,IE,0.002644431
23/1/19,IE,0.002638439
24/1/19,IE,0.00263092
25/1/19,IE,0.002621771
26/1/19,IE,0.002610469
27/1/19,IE,0.002599757
28/1/19,IE,0.00221669
29/1/19,IE,0.001836963
30/1/19,IE,0.001460954
31/1/19,IE,0.001091928
1/2/19,IE,0.000725355
2/2/19,IE,0.000360914
3/2/19,IE,0
4/2/19,IE,0
5/2/19,IE,0
6/2/19,IE,0
7/2/19,IE,0
8/2/19,IE,0
9/2/19,IE,0
10/2/19,IE,0
11/2/19,IE,0
12/2/19,IE,0
13/2/19,IE,0
14/2/19,IE,0
15/2/19,IE,0
16/2/19,IE,0
17/2/19,IE,0
18/2/19,IE,0
19/2/19,IE,0
20/2/19,IE,0
21/2/19,IE,0
22/2/19,IE,0
23/2/19,IE,0
24/2/19,IE,0
25/2/19,IE,0
26/2/19,IE,0
27/2/19,IE,0
28/2/19,IE,0
1/3/19,IE,0
2/3/19,IE,0
3/3/19,IE,0
4/3/19,IE,0
5/3/19,IE,0
6/3/19,IE,0
7/3/19,IE,0
8/3/19,IE,0
9/3/19,IE,0
10/3/19,IE,0
11/3/19,IE,0
12/3/19,IE,0
13/3/19,IE,0
14/3/19,IE,0
15/3/19,IE,0
16/3/19,IE,0
17/3/19,IE,0
18/3/19,IE,0
19/3/19,IE,0
20/3/19,IE,0
21/3/19,IE,0
22/3/19,IE,0
23/3/19,IE,0
24/3/19,IE,0
25/3/19,IE,0
26/3/19,IE,0
27/3/19,IE,0
28/3/19,IE,0
29/3/19,IE,0
30/3/19,IE,0
31/3/19,IE,0
1/4/19,IE,0
2/4/19,IE,0
3/4/19,IE,0
4/4/19,IE,0
5/4/19,IE,0
6/4/19,IE,0
7/4/19,IE,0
8/4/19,IE,0
9/4/19,IE,0
10/4/19,IE,0
11/4/19,IE,0
12/4/19,IE,0
13/4/19,IE,0
14/4/19,IE,0
15/4/19,IE,0
16/4/19,IE,0
17/4/19,IE,0
18/4/19,IE,0
19/4/19,IE,0
20/4/19,IE,0
21/4/19,IE,0
22/4/19,IE,0
23/4/19,IE,0
24/4/19,IE,0
25/4/19,IE,0
26/4/19,IE,0
27/4/19,IE,0
28/4/19,IE,0
29/4/19,IE,0
30/4/19,IE,0
1/5/19,IE,0
2/5/19,IE,0
3/5/19,IE,0
4/5/19,IE,0
5/5/19,IE,0
6/5/19,IE,0
7/5/19,IE,0
8/5/19,IE,0
9/5/19,IE,0
10/5/19,IE,0
11/5/19,IE,0
12/5/19,IE,0
13/5/19,IE,0
14/5/19,IE,0
15/5/19,IE,0
16/5/19,IE,0
17/5/19,IE,0
18/5/19,IE,0
19/5/19,IE,0
20/5/19,IE,0
21/5/19,IE,0
22/5/19,IE,0
23/5/19,IE,0
24/5/19,IE,0
25/5/19,IE,0
26/5/19,IE,0
27/5/19,IE,0
28/5/19,IE,0
29/5/19,IE,0
30/5/19,IE,0
31/5/19,IE,0
1/6/19,IE,0
2/6/19,IE,0
3/6/19,IE,0
4/6/19,IE,0
5/6/19,IE,0
6/6/19,IE,0
7/6/19,IE,0
8/6/19,IE,0
9/6/19,IE,0
10/6/19,IE,0
11/6/19,IE,0
12/6/19,IE,0
13/6/19,IE,0
14/6/19,IE,0
15/6/19,IE,0
16/6/19,IE,0
17/6/19,IE,0
18/6/19,IE,0
19/6/19,IE,0
20/6/19,IE,0
21/6/19,IE,0
22/6/19,IE,0
23/6/19,IE,0
24/6/19,IE,0
25/6/19,IE,0
26/6/19,IE,0
27/6/19,IE,0
28/6/19,IE,0
29/6/19,IE,0
30/6/19,IE,0
1/7/19,IE,0
2/7/19,IE,0
3/7/19,IE,0
4/7/19,IE,0
5/7/19,IE,0
6/7/19,IE,0
7/7/19,IE,0
8/7/19,IE,0
9/7/19,IE,0
10/7/19,IE,0
11/7/19,IE,0
12/7/19,IE,0
13/7/19,IE,0
14/7/19,IE,0
15/7/19,IE,0
16/7/19,IE,0
17/7/19,IE,0
18/7/19,IE,0
19/7/19,IE,0
20/7/19,IE,0
21/7/19,IE,0
22/7/19,IE,0
23/7/19,IE,0
24/7/19,IE,0
25/7/19,IE,0
26/7/19,IE,0
27/7/19,IE,0
28/7/19,IE,0
29/7/19,IE,0
30/7/19,IE,0
31/7/19,IE,0
1/8/19,IE,0
2/8/19,IE,0
3/8/19,IE,0
4/8/19,IE,0
5/8/19,IE,0
6/8/19,IE,0
7/8/19,IE,0
8/8/19,IE,0
9/8/19,IE,0
10/8/19,IE,0
11/8/19,IE,0
12/8/19,IE,0
13/8/19,IE,0
14/8/19,IE,0
15/8/19,IE,0
16/8/19,IE,0
17/8/19,IE,0
18/8/19,IE,0
19/8/19,IE,0
20/8/19,IE,0
21/8/19,IE,0
22/8/19,IE,0
23/8/19,IE,0
24/8/19,IE,0
25/8/19,IE,0
26/8/19,IE,0
27/8/19,IE,0
28/8/19,IE,0
29/8/19,IE,0
30/8/19,IE,0
31/8/19,IE,0
1/9/19,IE,0
2/9/19,IE,0
3/9/19,IE,0
4/9/19,IE,0
5/9/19,IE,0
6/9/19,IE,0
7/9/19,IE,0
8/9/19,IE,0
9/9/19,IE,0
10/9/19,IE,0
11/9/19,IE,0
12/9/19,IE,0
13/9/19,IE,0
14/9/19,IE,0
15/9/19,IE,0
16/9/19,IE,0
17/9/19,IE,0
18/9/19,IE,0
19/9/19,IE,0
20/9/19,IE,0
21/9/19,IE,0
22/9/19,IE,0
23/9/19,IE,0
24/9/19,IE,0
25/9/19,IE,0
26/9/19,IE,0
27/9/19,IE,0
28/9/19,IE,0
29/9/19,IE,0
30/9/19,IE,0
1/10/19,IE,0
2/10/19,IE,0
3/10/19,IE,0
4/10/19,IE,0
5/10/19,IE,0
6/10/19,IE,0
7/10/19,IE,0
8/10/19,IE,0
9/10/19,IE,0
10/10/19,IE,0
11/10/19,IE,0
12/10/19,IE,0
13/10/19,IE,0
14/10/19,IE,0
15/10/19,IE,0
16/10/19,IE,0
17/10/19,IE,0
18/10/19,IE,0
19/10/19,IE,0
20/10/19,IE,0
21/10/19,IE,0
22/10/19,IE,0
23/10/19,IE,0
24/10/19,IE,0
25/10/19,IE,0
26/10/19,IE,0
27/10/19,IE,0
28/10/19,IE,0
29/10/19,IE,0
30/10/19,IE,0
31/10/19,IE,0
1/11/19,IE,0
2/11/19,IE,0
3/11/19,IE,0
4/11/19,IE,0
5/11/19,IE,0
6/11/19,IE,0
7/11/19,IE,0
8/11/19,IE,0
9/11/19,IE,0
10/11/19,IE,0
11/11/19,IE,0
12/11/19,IE,0
13/11/19,IE,0
14/11/19,IE,0
15/11/19,IE,0
16/11/19,IE,0
17/11/19,IE,0
18/11/19,IE,0
19/11/19,IE,0
20/11/19,IE,0
21/11/19,IE,0
22/11/19,IE,0
23/11/19,IE,0
24/11/19,IE,0
25/11/19,IE,0
26/11/19,IE,0
27/11/19,IE,0
28/11/19,IE,0
29/11/19,IE,0
30/11/19,IE,0
1/12/19,IE,0
2/12/19,IE,0
3/12/19,IE,0
4/12/19,IE,0
5/12/19,IE,0
6/12/19,IE,0
7/12/19,IE,0
8/12/19,IE,0
9/12/19,IE,0
10/12/19,IE,0
11/12/19,IE,0
12/12/19,IE,0
13/12/19,IE,0
14/12/19,IE,0
15/12/19,IE,0
16/12/19,IE,0
17/12/19,IE,0
18/12/19,IE,0
19/12/19,IE,0
20/12/19,IE,0
21/12/19,IE,0
22/12/19,IE,0
23/12/19,IE,0
24/12/19,IE,0
25/12/19,IE,0
26/12/19,IE,0
27/12/19,IE,0
28/12/19,IE,0
29/12/19,IE,0
30/12/19,IE,0
31/12/19,IE,0
1/1/20,IE,0
2/1/20,IE,0
3/1/20,IE,0
4/1/20,IE,0
5/1/20,IE,0
6/1/20,IE,0
7/1/20,IE,0
8/1/20,IE,0
9/1/20,IE,0
10/1/20,IE,0
11/1/20,IE,0
12/1/20,IE,0
13/1/20,IE,0
14/1/20,IE,0
15/1/20,IE,0
16/1/20,IE,0
17/1/20,IE,0
18/1/20,IE,0
19/1/20,IE,0
20/1/20,IE,0
21/1/20,IE,0
22/1/20,IE,0
23/1/20,IE,0
24/1/20,IE,0
25/1/20,IE,0
26/1/20,IE,0
27/1/20,IE,0
28/1/20,IE,0
29/1/20,IE,0
30/1/20,IE,0
31/1/20,IE,0
1/2/20,IE,0
2/2/20,IE,0
3/2/20,IE,0
4/2/20,IE,0
5/2/20,IE,0
6/2/20,IE,0
7/2/20,IE,0
8/2/20,IE,0
9/2/20,IE,0
10/2/20,IE,0
11/2/20,IE,0
12/2/20,IE,0
13/2/20,IE,0
14/2/20,IE,0
15/2/20,IE,0
16/2/20,IE,0
17/2/20,IE,0
18/2/20,IE,0
19/2/20,IE,0
20/2/20,IE,0
21/2/20,IE,0
22/2/20,IE,0
23/2/20,IE,0
24/2/20,IE,0
25/2/20,IE,0
26/2/20,IE,0
27/2/20,IE,0
28/2/20,IE,0
29/2/20,IE,0
1/3/20,IE,0
2/3/20,IE,0
3/3/20,IE,0
4/3/20,IE,0
5/3/20,IE,0
6/3/20,IE,0
7/3/20,IE,0
8/3/20,IE,0
9/3/20,IE,0
10/3/20,IE,0
11/3/20,IE,0
12/3/20,IE,0
13/3/20,IE,0
14/3/20,IE,0
15/3/20,IE,0
16/3/20,IE,0
17/3/20,IE,0
18/3/20,IE,0
19/3/20,IE,0
20/3/20,IE,0
21/3/20,IE,0
22/3/20,IE,0
23/3/20,IE,0
24/3/20,IE,0
25/3/20,IE,0
26/3/20,IE,0
27/3/20,IE,0
28/3/20,IE,0
29/3/20,IE,0
30/3/20,IE,0
31/3/20,IE,0
1/4/20,IE,0
2/4/20,IE,0
3/4/20,IE,0
4/4/20,IE,0
5/4/20,IE,0
6/4/20,IE,0
7/4/20,IE,0
8/4/20,IE,0
9/4/20,IE,0
10/4/20,IE,0
11/4/20,IE,0
12/4/20,IE,0
13/4/20,IE,0
14/4/20,IE,0
15/4/20,IE,0
16/4/20,IE,0
17/4/20,IE,0
18/4/20,IE,0
19/4/20,IE,0
20/4/20,IE,0
21/4/20,IE,0
22/4/20,IE,0
23/4/20,IE,0
24/4/20,IE,0
25/4/20,IE,0
26/4/20,IE,0
27/4/20,IE,0
28/4/20,IE,0
29/4/20,IE,0
30/4/20,IE,0
1/5/20,IE,0
2/5/20,IE,0
3/5/20,IE,0
4/5/20,IE,0
5/5/20,IE,0
6/5/20,IE,0
7/5/20,IE,0
8/5/20,IE,0
9/5/20,IE,0
10/5/20,IE,0
11/5/20,IE,0
12/5/20,IE,0
13/5/20,IE,0
14/5/20,IE,0
15/5/20,IE,0
16/5/20,IE,0
17/5/20,IE,0
18/5/20,IE,0
19/5/20,IE,0
20/5/20,IE,0
21/5/20,IE,0
22/5/20,IE,0
23/5/20,IE,0
24/5/20,IE,0
25/5/20,IE,0
26/5/20,IE,0
27/5/20,IE,0
28/5/20,IE,0
29/5/20,IE,0
30/5/20,IE,0
31/5/20,IE,0
1/6/20,IE,0
2/6/20,IE,0
3/6/20,IE,0
4/6/20,IE,0
5/6/20,IE,0
6/6/20,IE,0
7/6/20,IE,0
8/6/20,IE,0
9/6/20,IE,0
10/6/20,IE,0
11/6/20,IE,0
12/6/20,IE,0
13/6/20,IE,0
14/6/20,IE,0
15/6/20,IE,0
16/6/20,IE,0
17/6/20,IE,0
18/6/20,IE,0
19/6/20,IE,0
20/6/20,IE,0
21/6/20,IE,0
22/6/20,IE,0
23/6/20,IE,0
24/6/20,IE,0
25/6/20,IE,0
26/6/20,IE,0
27/6/20,IE,0
28/6/20,IE,0
29/6/20,IE,0
30/6/20,IE,0
1/7/20,IE,0
2/7/20,IE,0
3/7/20,IE,0
4/7/20,IE,0
5/7/20,IE,0
6/7/20,IE,0
7/7/20,IE,0
8/7/20,IE,0
9/7/20,IE,0
10/7/20,IE,0
11/7/20,IE,0
12/7/20,IE,0
13/7/20,IE,0
14/7/20,IE,0
15/7/20,IE,0
16/7/20,IE,0
17/7/20,IE,0
18/7/20,IE,0
19/7/20,IE,0
20/7/20,IE,0
21/7/20,IE,0
22/7/20,IE,0
23/7/20,IE,0
24/7/20,IE,0
25/7/20,IE,0
26/7/20,IE,0
27/7/20,IE,0
28/7/20,IE,0
29/7/20,IE,0
30/7/20,IE,0
31/7/20,IE,0
1/8/20,IE,0
2/8/20,IE,0
3/8/20,IE,0
4/8/20,IE,0
5/8/20,IE,0
6/8/20,IE,0
7/8/20,IE,0
8/8/20,IE,0
9/8/20,IE,0
10/8/20,IE,0
11/8/20,IE,0
12/8/20,IE,0
13/8/20,IE,0
14/8/20,IE,0
15/8/20,IE,0
16/8/20,IE,0
17/8/20,IE,0
18/8/20,IE,0
19/8/20,IE,0
20/8/20,IE,0
21/8/20,IE,0
22/8/20,IE,0
23/8/20,IE,0
24/8/20,IE,0
25/8/20,IE,0
26/8/20,IE,0
27/8/20,IE,0
28/8/20,IE,0
29/8/20,IE,0
30/8/20,IE,0
31/8/20,IE,0
1/9/20,IE,0
2/9/20,IE,0
3/9/20,IE,0
4/9/20,IE,0
5/9/20,IE,0
6/9/20,IE,0
7/9/20,IE,0
8/9/20,IE,0
9/9/20,IE,0
10/9/20,IE,0
11/9/20,IE,0
12/9/20,IE,0
13/9/20,IE,0
14/9/20,IE,0
15/9/20,IE,0
16/9/20,IE,0
17/9/20,IE,0
18/9/20,IE,0
19/9/20,IE,0
20/9/20,IE,0
21/9/20,IE,0
22/9/20,IE,0
23/9/20,IE,0
24/9/20,IE,0
25/9/20,IE,0
26/9/20,IE,0
27/9/20,IE,0
28/9/20,IE,0
29/9/20,IE,0
30/9/20,IE,0
1/10/20,IE,0
2/10/20,IE,0
3/10/20,IE,0
4/10/20,IE,0
5/10/20,IE,0
6/10/20,IE,0
7/10/20,IE,0
8/10/20,IE,0
9/10/20,IE,0
10/10/20,IE,0
11/10/20,IE,0
12/10/20,IE,0
13/10/20,IE,0
14/10/20,IE,0
15/10/20,IE,0
16/10/20,IE,0
17/10/20,IE,0
18/10/20,IE,0
19/10/20,IE,0
20/10/20,IE,0
21/10/20,IE,0
22/10/20,IE,0
23/10/20,IE,0
24/10/20,IE,0
25/10/20,IE,0
26/10/20,IE,0
27/10/20,IE,0
28/10/20,IE,0
29/10/20,IE,0
30/10/20,IE,0
31/10/20,IE,0
1/11/20,IE,0
2/11/20,IE,0
3/11/20,IE,0
4/11/20,IE,0
5/11/20,IE,0
6/11/20,IE,0
7/11/20,IE,0
8/11/20,IE,0
9/11/20,IE,0
10/11/20,IE,0
11/11/20,IE,0
12/11/20,IE,0
13/11/20,IE,0
14/11/20,IE,0
15/11/20,IE,0
16/11/20,IE,0
17/11/20,IE,0
18/11/20,IE,0
19/11/20,IE,0
20/11/20,IE,0
21/11/20,IE,0
22/11/20,IE,0
23/11/20,IE,0
24/11/20,IE,0
25/11/20,IE,0
26/11/20,IE,0
27/11/20,IE,0
28/11/20,IE,0
29/11/20,IE,0
30/11/20,IE,0
1/12/20,IE,0
2/12/20,IE,0
3/12/20,IE,0
4/12/20,IE,0
5/12/20,IE,0
6/12/20,IE,0
7/12/20,IE,0
8/12/20,IE,0
9/12/20,IE,0
10/12/20,IE,0
11/12/20,IE,0
12/12/20,IE,0
13/12/20,IE,0
14/12/20,IE,0
15/12/20,IE,0
16/12/20,IE,0
17/12/20,IE,0
18/12/20,IE,0
19/12/20,IE,0
20/12/20,IE,0
21/12/20,IE,0
22/12/20,IE,0
23/12/20,IE,0
24/12/20,IE,0
25/12/20,IE,0
26/12/20,IE,0
27/12/20,IE,0
28/12/20,IE,0
29/12/20,IE,0
30/12/20,IE,0
31/12/20,IE,0
1/1/21,IE,0
2/1/21,IE,0
3/1/21,IE,0
4/1/21,IE,0
5/1/21,IE,0
6/1/21,IE,0
7/1/21,IE,0
8/1/21,IE,0
9/1/21,IE,0
10/1/21,IE,0
11/1/21,IE,0
12/1/21,IE,0
13/1/21,IE,0
14/1/21,IE,0
15/1/21,IE,0
16/1/21,IE,0
17/1/21,IE,0
18/1/21,IE,0
19/1/21,IE,0
20/1/21,IE,0
21/1/21,IE,0
22/1/21,IE,0
23/1/21,IE,0
24/1/21,IE,0
25/1/21,IE,0
26/1/21,IE,0
27/1/21,IE,0
28/1/21,IE,0
29/1/21,IE,0
30/1/21,IE,0
31/1/21,IE,0
1/2/21,IE,0
2/2/21,IE,0
3/2/21,IE,0
4/2/21,IE,0
5/2/21,IE,0
6/2/21,IE,0
7/2/21,IE,0
8/2/21,IE,0
9/2/21,IE,0
10/2/21,IE,0
11/2/21,IE,0
12/2/21,IE,0
13/2/21,IE,0
14/2/21,IE,0
15/2/21,IE,0
16/2/21,IE,0
17/2/21,IE,0
18/2/21,IE,0
19/2/21,IE,0
20/2/21,IE,0
21/2/21,IE,0
22/2/21,IE,0
23/2/21,IE,0
24/2/21,IE,0
25/2/21,IE,0
26/2/21,IE,0
27/2/21,IE,0
28/2/21,IE,0
1/3/21,IE,0
2/3/21,IE,0
3/3/21,IE,0
4/3/21,IE,0
5/3/21,IE,0.000467174
6/3/21,IE,0.000942984
7/3/21,IE,0.001413853
8/3/21,IE,0.001893449
9/3/21,IE,0.002364412
10/3/21,IE,0.002829381
11/3/21,IE,0.003280789
12/3/21,IE,0.003258514
13/3/21,IE,0.003231151
14/3/21,IE,0.003206069
15/3/21,IE,0.003183646
16/3/21,IE,0.002712683
17/3/21,IE,0.002692267
18/3/21,IE,0.002686188
19/3/21,IE,0.002680984
20/3/21,IE,0.002677049
21/3/21,IE,0.002679736
22/3/21,IE,0.002680778
23/3/21,IE,0.003138272
24/3/21,IE,0.003146156
25/3/21,IE,0.00314097
26/3/21,IE,0.003138949
27/3/21,IE,0.003131791
28/3/21,IE,0.003118617
29/3/21,IE,0.003103331
30/3/21,IE,0.003083753
31/3/21,IE,0.003068348
1/4/21,IE,0.003068837
2/4/21,IE,0.003063813
3/4/21,IE,0.00307247
4/4/21,IE,0.003069323
5/4/21,IE,0.003061737
6/4/21,IE,0.003064806
7/4/21,IE,0.003071843
8/4/21,IE,0.00306779
9/4/21,IE,0.003067855
10/4/21,IE,0.00306268
11/4/21,IE,0.003062223
12/4/21,IE,0.003060703
13/4/21,IE,0.003049881
14/4/21,IE,0.003033335
15/4/21,IE,0.003016604
16/4/21,IE,0.002997295
17/4/21,IE,0.002973548
18/4/21,IE,0.002950833
19/4/21,IE,0.002928763
20/4/21,IE,0.002905323
21/4/21,IE,0.002880043
22/4/21,IE,0.00285711
23/4/21,IE,0.002836027
24/4/21,IE,0.002814741
25/4/21,IE,0.002795271
26/4/21,IE,0.002778545
27/4/21,IE,0.002762217
28/4/21,IE,0.002748077
29/4/21,IE,0.002732207
30/4/21,IE,0.002719488
1/5/21,IE,0.002704923
2/5/21,IE,0.002694866
3/5/21,IE,0.002683576
4/5/21,IE,0.002679
5/5/21,IE,0.002670734
6/5/21,IE,0.002662822
7/5/21,IE,0.002652089
8/5/21,IE,0.002640747
9/5/21,IE,0.002627096
10/5/21,IE,0.00261116
11/5/21,IE,0.002591257
12/5/21,IE,0.002576054
13/5/21,IE,0.002565808
14/5/21,IE,0.002553962
15/5/21,IE,0.002545868
16/5/21,IE,0.002540934
17/5/21,IE,0.002537863
18/5/21,IE,0.002536528
19/5/21,IE,0.002535414
20/5/21,IE,0.002527172
21/5/21,IE,0.002170145
22/5/21,IE,0.001808344
23/5/21,IE,0.001447475
24/5/21,IE,0.001082746
25/5/21,IE,0.000718165
26/5/21,IE,0.000354643
27/5/21,IE,0
28/5/21,IE,0
29/5/21,IE,0
30/5/21,IE,0
31/5/21,IE,0
1/6/21,IE,0
2/6/21,IE,0
3/6/21,IE,0
4/6/21,IE,0
5/6/21,IE,0
6/6/21,IE,0
7/6/21,IE,0
8/6/21,IE,0
9/6/21,IE,0
10/6/21,IE,0
11/6/21,IE,0
12/6/21,IE,0
13/6/21,IE,0
14/6/21,IE,0
15/6/21,IE,0
16/6/21,IE,0
17/6/21,IE,0
18/6/21,IE,0
19/6/21,IE,0
20/6/21,IE,0
21/6/21,IE,0
22/6/21,IE,0
23/6/21,IE,0
24/6/21,IE,0
25/6/21,IE,0
26/6/21,IE,0
27/6/21,IE,0
28/6/21,IE,0
29/6/21,IE,0
30/6/21,IE,0
1/7/21,IE,0
2/7/21,IE,0
3/7/21,IE,0
4/7/21,IE,0
5/7/21,IE,0
6/7/21,IE,0
7/7/21,IE,0
8/7/21,IE,0
9/7/21,IE,0
10/7/21,IE,0
11/7/21,IE,0
12/7/21,IE,0
13/7/21,IE,0
14/7/21,IE,0
15/7/21,IE,0
16/7/21,IE,0
17/7/21,IE,0
18/7/21,IE,0
19/7/21,IE,0
20/7/21,IE,0
21/7/21,IE,0
22/7/21,IE,0
23/7/21,IE,0
24/7/21,IE,0
25/7/21,IE,0
26/7/21,IE,0
27/7/21,IE,0
28/7/21,IE,0
29/7/21,IE,0
30/7/21,IE,0
31/7/21,IE,0
1/8/21,IE,0
2/8/21,IE,0
3/8/21,IE,0
4/8/21,IE,0
5/8/21,IE,0
6/8/21,IE,0
7/8/21,IE,0
8/8/21,IE,0
9/8/21,IE,0
10/8/21,IE,0
11/8/21,IE,0
12/8/21,IE,0
13/8/21,IE,0
14/8/21,IE,0
15/8/21,IE,0
16/8/21,IE,0
17/8/21,IE,0
18/8/21,IE,0
19/8/21,IE,0
20/8/21,IE,0
21/8/21,IE,0
22/8/21,IE,0
23/8/21,IE,0
24/8/21,IE,0
25/8/21,IE,0
26/8/21,IE,0
27/8/21,IE,0
28/8/21,IE,0
29/8/21,IE,0
30/8/21,IE,0
31/8/21,IE,0
1/9/21,IE,0
2/9/21,IE,0
3/9/21,IE,0
4/9/21,IE,0
5/9/21,IE,0
6/9/21,IE,0
7/9/21,IE,0
8/9/21,IE,0
9/9/21,IE,0
10/9/21,IE,0
11/9/21,IE,0
12/9/21,IE,0
13/9/21,IE,0
14/9/21,IE,0
15/9/21,IE,0
16/9/21,IE,0
17/9/21,IE,0
18/9/21,IE,0
19/9/21,IE,0
20/9/21,IE,0
21/9/21,IE,0
22/9/21,IE,0
23/9/21,IE,0
24/9/21,IE,0
25/9/21,IE,0
26/9/21,IE,0
27/9/21,IE,0
28/9/21,IE,0
29/9/21,IE,0
30/9/21,IE,0
1/10/21,IE,0
2/10/21,IE,0
3/10/21,IE,0
4/10/21,IE,0
5/10/21,IE,0
6/10/21,IE,0
7/10/21,IE,0
8/10/21,IE,0
9/10/21,IE,0
10/10/21,IE,0
11/10/21,IE,0
12/10/21,IE,0
13/10/21,IE,0
14/10/21,IE,0
