date,jobcountry,AI_share_postings
2022-02-21,CA,3.36731434066915
2022-02-21,DE,2.52140630634791
2022-02-21,FR,2.1455681587839
2022-02-21,GB,3.11245212401876
2022-02-21,IE,5.6026058549314
2022-02-21,IT,4.04674737098229
2022-02-21,NL,2.57691775160652
2022-02-21,US,3.22461178337264
2022-02-22,AU,3.29570386086904
2022-02-22,CA,3.38061348814142
2022-02-22,DE,2.52033283997177
2022-02-22,FR,2.14393276819371
2022-02-22,GB,3.10988386342384
2022-02-22,IE,5.59046120386875
2022-02-22,IT,4.03979478787576
2022-02-22,NL,2.57933868413564
2022-02-22,US,3.23202240645604
2022-02-23,AU,3.28939123942486
2022-02-23,CA,3.37694285270369
2022-02-23,DE,2.51962777935802
2022-02-23,FR,2.14468924908801
2022-02-23,GB,3.107032358581
2022-02-23,IE,5.58898298097055
2022-02-23,IT,4.03540786212039
2022-02-23,NL,2.5804167910588
2022-02-23,US,3.23600070925341
2022-02-24,AU,3.28173263167221
2022-02-24,CA,3.37448463996133
2022-02-24,DE,2.52000441882721
2022-02-24,FR,2.14459829505219
2022-02-24,GB,3.10691312095667
2022-02-24,IE,5.58439578688818
2022-02-24,IT,4.03094811085103
2022-02-24,NL,2.57876726862383
2022-02-24,US,3.23800056718839
2022-02-25,AU,3.27215888750599
2022-02-25,CA,3.37296217465865
2022-02-25,DE,2.52387384658778
2022-02-25,FR,2.14383028189279
2022-02-25,GB,3.10486809961323
2022-02-25,IE,5.58586853030841
2022-02-25,IT,4.02414269685905
2022-02-25,NL,2.57955648872162
2022-02-25,US,3.23941507450731
2022-02-26,AU,3.26816932991678
2022-02-26,CA,3.37509049117475
2022-02-26,DE,2.52919861570029
2022-02-26,FR,2.14788609591395
2022-02-26,GB,3.10879598458578
2022-02-26,IE,5.59368262163366
2022-02-26,IT,4.02698997222884
2022-02-26,NL,2.57859086271899
2022-02-26,US,3.24318769040084
2022-02-27,AU,3.26101554344418
2022-02-27,CA,3.37717165791422
2022-02-27,DE,2.53200608888509
2022-02-27,FR,2.14747787705198
2022-02-27,GB,3.10900939856404
2022-02-27,IE,5.59461096022197
2022-02-27,IT,4.0320042240832
2022-02-27,NL,2.57742363940282
2022-02-27,US,3.24749850817131
2022-02-28,AU,3.25440661787201
2022-02-28,CA,3.38179678150457
2022-02-28,DE,2.53330558795402
2022-02-28,FR,2.14890505468883
2022-02-28,GB,3.10926946562841
2022-02-28,IE,5.60219691373216
2022-02-28,IT,4.03929850828703
2022-02-28,NL,2.57917770895176
2022-02-28,US,3.25039930985527
2022-03-01,AU,3.24824451689711
2022-03-01,CA,3.38173844714502
2022-03-01,DE,2.53156757839222
2022-03-01,FR,2.14635628773308
2022-03-01,GB,3.11199596131603
2022-03-01,IE,5.59408219958515
2022-03-01,IT,4.04815773258418
2022-03-01,NL,2.58006014614432
2022-03-01,US,3.24308583935497
2022-03-02,AU,3.2446199369992
2022-03-02,CA,3.38176226277614
2022-03-02,DE,2.52829896012724
2022-03-02,FR,2.14782505232441
2022-03-02,GB,3.12090667671108
2022-03-02,IE,5.59213809606994
2022-03-02,IT,4.06159679294708
2022-03-02,NL,2.58173966300167
2022-03-02,US,3.24529629535839
2022-03-03,AU,3.24758467059466
2022-03-03,CA,3.37496268813034
2022-03-03,DE,2.52806301267282
2022-03-03,FR,2.14476806286029
2022-03-03,GB,3.13125775137975
2022-03-03,IE,5.61034772694126
2022-03-03,IT,4.07279383227931
2022-03-03,NL,2.5844835993571
2022-03-03,US,3.24517234205491
2022-03-04,AU,3.24960271178756
2022-03-04,CA,3.3663203135828
2022-03-04,DE,2.5240355783866
2022-03-04,FR,2.13982188952432
2022-03-04,GB,3.14015021929887
2022-03-04,IE,5.61420113251476
2022-03-04,IT,4.08097543997196
2022-03-04,NL,2.58150792626266
2022-03-04,US,3.24631425756391
2022-03-05,AU,3.25251988089857
2022-03-05,CA,3.35456860720984
2022-03-05,DE,2.52113256333911
2022-03-05,FR,2.13532742744472
2022-03-05,GB,3.14629080321084
2022-03-05,IE,5.62426641816487
2022-03-05,IT,4.08114426777701
2022-03-05,NL,2.58179523284415
2022-03-05,US,3.24793878128605
2022-03-06,AU,3.25689211186476
2022-03-06,CA,3.34477282422351
2022-03-06,DE,2.51885787115744
2022-03-06,FR,2.13253044011979
2022-03-06,GB,3.15252885754705
2022-03-06,IE,5.64154062271566
2022-03-06,IT,4.07386005062308
2022-03-06,NL,2.58287068536606
2022-03-06,US,3.24984668779431
2022-03-07,AU,3.26540713834919
2022-03-07,CA,3.33415282289316
2022-03-07,DE,2.51658679754737
2022-03-07,FR,2.1309306270012
2022-03-07,GB,3.16048561462836
2022-03-07,IE,5.65062786486174
2022-03-07,IT,4.06688788942361
2022-03-07,NL,2.57867551273253
2022-03-07,US,3.24879457057566
2022-03-08,AU,3.27069679124743
2022-03-08,CA,3.3251779129148
2022-03-08,DE,2.51895549935149
2022-03-08,FR,2.13039297707945
2022-03-08,GB,3.16471775170952
2022-03-08,IE,5.66912760005844
2022-03-08,IT,4.05441618075648
2022-03-08,NL,2.57862233816104
2022-03-08,US,3.25925265376113
2022-03-09,AU,3.28832927275476
2022-03-09,CA,3.31950490327974
2022-03-09,DE,2.5211155507742
2022-03-09,FR,2.12611620263442
2022-03-09,GB,3.16672027438374
2022-03-09,IE,5.6827547247843
2022-03-09,IT,4.04310343216528
2022-03-09,NL,2.57690349930648
2022-03-09,US,3.26214074232386
2022-03-10,AU,3.30840746731526
2022-03-10,CA,3.31320283622726
2022-03-10,DE,2.51916561174691
2022-03-10,FR,2.12431535227292
2022-03-10,GB,3.16493813307517
2022-03-10,IE,5.68106028340424
2022-03-10,IT,4.03646262222886
2022-03-10,NL,2.57335651106655
2022-03-10,US,3.26806538673569
2022-03-11,AU,3.3279630594169
2022-03-11,CA,3.30860236799269
2022-03-11,DE,2.51913485125851
2022-03-11,FR,2.12259303083854
2022-03-11,GB,3.1619860266954
2022-03-11,IE,5.68288030490704
2022-03-11,IT,4.03364062477931
2022-03-11,NL,2.57360464859628
2022-03-11,US,3.27260310991378
2022-03-12,AU,3.34904818575955
2022-03-12,CA,3.30759237090846
2022-03-12,DE,2.51932773653627
2022-03-12,FR,2.12005145713229
2022-03-12,GB,3.15874099775998
2022-03-12,IE,5.67554543383598
2022-03-12,IT,4.03212937931229
2022-03-12,NL,2.5705059217611
2022-03-12,US,3.277364271169
2022-03-13,AU,3.37271958427843
2022-03-13,CA,3.30016554460781
2022-03-13,DE,2.51725153416241
2022-03-13,FR,2.11533567107055
2022-03-13,GB,3.15561606371948
2022-03-13,IE,5.65803779143379
2022-03-13,IT,4.03449379083749
2022-03-13,NL,2.56695271810755
2022-03-13,US,3.27874789606286
2022-03-14,AU,3.39080915209714
2022-03-14,CA,3.29233096981288
2022-03-14,DE,2.51710182945516
2022-03-14,FR,2.11190742604847
2022-03-14,GB,3.1495932777987
2022-03-14,IE,5.65376309944036
2022-03-14,IT,4.03915749633844
2022-03-14,NL,2.56560572034004
2022-03-14,US,3.28118028807443
2022-03-15,AU,3.41015733460015
2022-03-15,CA,3.28648310620478
2022-03-15,DE,2.51743579421147
2022-03-15,FR,2.10922418368429
2022-03-15,GB,3.14498621610836
2022-03-15,IE,5.64634272824722
2022-03-15,IT,4.0475818231468
2022-03-15,NL,2.56033487519817
2022-03-15,US,3.26877563931372
2022-03-16,AU,3.40650159766671
2022-03-16,CA,3.27763267431633
2022-03-16,DE,2.52017100003972
2022-03-16,FR,2.10706779158587
2022-03-16,GB,3.12048415834446
2022-03-16,IE,5.64260202348952
2022-03-16,IT,4.0407704575577
2022-03-16,NL,2.55509961258432
2022-03-16,US,3.25420343725972
2022-03-17,AU,3.39627614353272
2022-03-17,CA,3.27055746660177
2022-03-17,DE,2.52284606363819
2022-03-17,FR,2.10601652054076
2022-03-17,GB,3.09665058385192
2022-03-17,IE,5.64595165402767
2022-03-17,IT,4.03102042375756
2022-03-17,NL,2.55052678643766
2022-03-17,US,3.23825678191109
2022-03-18,AU,3.39114469775855
2022-03-18,CA,3.26224376508435
2022-03-18,DE,2.52595827474039
2022-03-18,FR,2.10663298557023
2022-03-18,GB,3.07656205283647
2022-03-18,IE,5.65739319868427
2022-03-18,IT,4.0228758590588
2022-03-18,NL,2.54657513797644
2022-03-18,US,3.22368802637884
2022-03-19,AU,3.38160385158974
2022-03-19,CA,3.25495840275125
2022-03-19,DE,2.53025574943101
2022-03-19,FR,2.10789600953616
2022-03-19,GB,3.05351950337528
2022-03-19,IE,5.67998332345573
2022-03-19,IT,4.01859052965465
2022-03-19,NL,2.54411665427395
2022-03-19,US,3.2096429215186
2022-03-20,AU,3.37082252981669
2022-03-20,CA,3.2507265290254
2022-03-20,DE,2.53498465680617
2022-03-20,FR,2.10889408758059
2022-03-20,GB,3.03220992099316
2022-03-20,IE,5.69634884703135
2022-03-20,IT,4.00726301560227
2022-03-20,NL,2.54360477167711
2022-03-20,US,3.19812887335145
2022-03-21,AU,3.36076877715363
2022-03-21,CA,3.24522239703556
2022-03-21,DE,2.53730224487431
2022-03-21,FR,2.1077723841489
2022-03-21,GB,3.01086725233762
2022-03-21,IE,5.70249129039609
2022-03-21,IT,3.99453641926745
2022-03-21,NL,2.54413463155667
2022-03-21,US,3.17945578248297
2022-03-22,AU,3.33963710808632
2022-03-22,CA,3.23378409720169
2022-03-22,DE,2.54087358179189
2022-03-22,FR,2.10755751469408
2022-03-22,GB,2.98931784703384
2022-03-22,IE,5.70980595506913
2022-03-22,IT,3.98297324040456
2022-03-22,NL,2.54420554316296
2022-03-22,US,3.17434325782939
2022-03-23,AU,3.34449430142465
2022-03-23,CA,3.22422540035695
2022-03-23,DE,2.54445775689846
2022-03-23,FR,2.10425456041088
2022-03-23,GB,2.98944658390064
2022-03-23,IE,5.70849941452718
2022-03-23,IT,3.97857201035519
2022-03-23,NL,2.54664487344712
2022-03-23,US,3.17509645663215
2022-03-24,AU,3.34705818637319
2022-03-24,CA,3.21789471581524
2022-03-24,DE,2.55109556539014
2022-03-24,FR,2.10195847557357
2022-03-24,GB,2.99167490570701
2022-03-24,IE,5.69526913719948
2022-03-24,IT,3.97656828475853
2022-03-24,NL,2.54995310521607
2022-03-24,US,3.17622780570387
2022-03-25,AU,3.34368033171715
2022-03-25,CA,3.21325768930599
2022-03-25,DE,2.55610253759075
2022-03-25,FR,2.09754124865911
2022-03-25,GB,2.99248160362065
2022-03-25,IE,5.67757288292979
2022-03-25,IT,3.97288179938863
2022-03-25,NL,2.55140729340674
2022-03-25,US,3.17525543439835
2022-03-26,AU,3.34084420776281
2022-03-26,CA,3.207959458895
2022-03-26,DE,2.55958169933156
2022-03-26,FR,2.09172222085066
2022-03-26,GB,2.99906559956616
2022-03-26,IE,5.65719027906855
2022-03-26,IT,3.97386538442203
2022-03-26,NL,2.55189499633761
2022-03-26,US,3.17489704077262
2022-03-27,AU,3.34036390336545
2022-03-27,CA,3.20166323429211
2022-03-27,DE,2.56388751751962
2022-03-27,FR,2.08553781467872
2022-03-27,GB,3.00224302781225
2022-03-27,IE,5.63771340829063
2022-03-27,IT,3.98308278346803
2022-03-27,NL,2.54724202054107
2022-03-27,US,3.17445063908832
2022-03-28,AU,3.34151402073154
2022-03-28,CA,3.19815179681631
2022-03-28,DE,2.56850676372884
2022-03-28,FR,2.08032984111004
2022-03-28,GB,3.00606977629895
2022-03-28,IE,5.62024015179768
2022-03-28,IT,3.99013488526887
2022-03-28,NL,2.54552815823607
2022-03-28,US,3.17141513897415
2022-03-29,AU,3.35329354778203
2022-03-29,CA,3.20085899470371
2022-03-29,DE,2.56683132693791
2022-03-29,FR,2.07413922597837
2022-03-29,GB,3.01000491509722
2022-03-29,IE,5.60430563105993
2022-03-29,IT,3.99466297789984
2022-03-29,NL,2.54476059002789
2022-03-29,US,3.16964248446929
2022-03-30,AU,3.34023534268241
2022-03-30,CA,3.2039864585442
2022-03-30,DE,2.56481462672944
2022-03-30,FR,2.07207504028836
2022-03-30,GB,3.01237687123044
2022-03-30,IE,5.51899521614228
2022-03-30,IT,4.01239766249187
2022-03-30,NL,2.5400949499438
2022-03-30,US,3.1697739250292
2022-03-31,AU,3.33265457026523
2022-03-31,CA,3.20742651880438
2022-03-31,DE,2.56125628810821
2022-03-31,FR,2.07139612180208
2022-03-31,GB,3.01344791189597
2022-03-31,IE,5.43248026713178
2022-03-31,IT,4.02390221091335
2022-03-31,NL,2.53631957533231
2022-03-31,US,3.1674193811075
2022-04-01,AU,3.32467903498736
2022-04-01,CA,3.21177997067739
2022-04-01,DE,2.55515832781077
2022-04-01,FR,2.06893246077183
2022-04-01,GB,3.01538209540016
2022-04-01,IE,5.35372151669127
2022-04-01,IT,4.03530647827387
2022-04-01,NL,2.53071545001617
2022-04-01,US,3.16959819958135
2022-04-02,AU,3.31768547699033
2022-04-02,CA,3.21618600509682
2022-04-02,DE,2.55278184436522
2022-04-02,FR,2.06689432490335
2022-04-02,GB,3.01835220433521
2022-04-02,IE,5.2788979196029
2022-04-02,IT,4.04357242461523
2022-04-02,NL,2.5271759929708
2022-04-02,US,3.17189715114798
2022-04-03,AU,3.31150993047138
2022-04-03,CA,3.22378118289298
2022-04-03,DE,2.5497091459058
2022-04-03,FR,2.06633717705801
2022-04-03,GB,3.02091051315336
2022-04-03,IE,5.20375668642848
2022-04-03,IT,4.04678087254825
2022-04-03,NL,2.52803926721056
2022-04-03,US,3.17393610656641
2022-04-04,AU,3.31024594303822
2022-04-04,CA,3.23187819259855
2022-04-04,DE,2.5462074464745
2022-04-04,FR,2.06568035665497
2022-04-04,GB,3.02488145306839
2022-04-04,IE,5.12383792091185
2022-04-04,IT,4.0574996722787
2022-04-04,NL,2.52446487949849
2022-04-04,US,3.17868783170264
2022-04-05,AU,3.30192823199425
2022-04-05,CA,3.23776757805822
2022-04-05,DE,2.5467692078755
2022-04-05,FR,2.06646028255323
2022-04-05,GB,3.02696283078866
2022-04-05,IE,5.05507680185863
2022-04-05,IT,4.0712414888849
2022-04-05,NL,2.52326739544122
2022-04-05,US,3.19254499427984
2022-04-06,AU,3.30451090418383
2022-04-06,CA,3.24284676237082
2022-04-06,DE,2.5445285586364
2022-04-06,FR,2.06778084044406
2022-04-06,GB,3.02402401177597
2022-04-06,IE,5.05999990136824
2022-04-06,IT,4.07039842431985
2022-04-06,NL,2.52315465065721
2022-04-06,US,3.19501771590459
2022-04-07,AU,3.3039019636486
2022-04-07,CA,3.24166679145786
2022-04-07,DE,2.54898653342306
2022-04-07,FR,2.06600394213452
2022-04-07,GB,3.01937224441955
2022-04-07,IE,5.06868568928383
2022-04-07,IT,4.0731624908197
2022-04-07,NL,2.5232232704236
2022-04-07,US,3.1956733767408
2022-04-08,AU,3.30878092599794
2022-04-08,CA,3.23970548649459
2022-04-08,DE,2.55777450126827
2022-04-08,FR,2.06460225612787
2022-04-08,GB,3.01229687181395
2022-04-08,IE,5.07595301322402
2022-04-08,IT,4.07693617757559
2022-04-08,NL,2.52510364932491
2022-04-08,US,3.19593410158316
2022-04-09,AU,3.31460006513765
2022-04-09,CA,3.23664945133408
2022-04-09,DE,2.56168851977805
2022-04-09,FR,2.06297337729409
2022-04-09,GB,2.99810436561863
2022-04-09,IE,5.08592248259428
2022-04-09,IT,4.0848760919693
2022-04-09,NL,2.52731144975165
2022-04-09,US,3.19806562916335
2022-04-10,AU,3.31450229814893
2022-04-10,CA,3.22547715115936
2022-04-10,DE,2.56410611590021
2022-04-10,FR,2.05975810123094
2022-04-10,GB,2.97729505186177
2022-04-10,IE,5.09249104127928
2022-04-10,IT,4.09401535093275
2022-04-10,NL,2.52703230139418
2022-04-10,US,3.19689872970359
2022-04-11,AU,3.31192981042603
2022-04-11,CA,3.21349361105413
2022-04-11,DE,2.56609336193484
2022-04-11,FR,2.0557714903552
2022-04-11,GB,2.95761742399429
2022-04-11,IE,5.09775073138505
2022-04-11,IT,4.10142481154856
2022-04-11,NL,2.52383410150025
2022-04-11,US,3.19724416060989
2022-04-12,AU,3.3158585274211
2022-04-12,CA,3.20135368424981
2022-04-12,DE,2.56782875720227
2022-04-12,FR,2.05336118792196
2022-04-12,GB,2.94144308215557
2022-04-12,IE,5.09787055048218
2022-04-12,IT,4.10667232553171
2022-04-12,NL,2.52230311465391
2022-04-12,US,3.19237522841729
2022-04-13,AU,3.31562274855739
2022-04-13,CA,3.18991437951629
2022-04-13,DE,2.57552623113853
2022-04-13,FR,2.05108122670415
2022-04-13,GB,2.93238855452108
2022-04-13,IE,5.08468602309631
2022-04-13,IT,4.11325576849706
2022-04-13,NL,2.51967283700454
2022-04-13,US,3.19127206692317
2022-04-14,AU,3.31818477965101
2022-04-14,CA,3.180180830609
2022-04-14,DE,2.57599769139736
2022-04-14,FR,2.0476332524048
2022-04-14,GB,2.92391717282191
2022-04-14,IE,5.07122322215478
2022-04-14,IT,4.11869603982367
2022-04-14,NL,2.51777575603475
2022-04-14,US,3.1942578072911
2022-04-15,AU,3.31717015969381
2022-04-15,CA,3.17081233553919
2022-04-15,DE,2.57408245862454
2022-04-15,FR,2.04748302218897
2022-04-15,GB,2.92040127436482
2022-04-15,IE,5.05874440801013
2022-04-15,IT,4.1248007983329
2022-04-15,NL,2.51633840494453
2022-04-15,US,3.19517361960476
2022-04-16,AU,3.3156934486727
2022-04-16,CA,3.16643153274788
2022-04-16,DE,2.57609066046736
2022-04-16,FR,2.04786656970791
2022-04-16,GB,2.92577799419256
2022-04-16,IE,5.04028744444229
2022-04-16,IT,4.12508289832085
2022-04-16,NL,2.51487724115548
2022-04-16,US,3.19325050981428
2022-04-17,AU,3.31841776018659
2022-04-17,CA,3.16534427923067
2022-04-17,DE,2.57889814398148
2022-04-17,FR,2.04871323621714
2022-04-17,GB,2.93602021410986
2022-04-17,IE,5.0251202979879
2022-04-17,IT,4.12544761121349
2022-04-17,NL,2.5136576258022
2022-04-17,US,3.19499331789671
2022-04-18,AU,3.32311604132882
2022-04-18,CA,3.16561269579084
2022-04-18,DE,2.58270796306762
2022-04-18,FR,2.05038992667964
2022-04-18,GB,2.94340323421946
2022-04-18,IE,5.01630569870303
2022-04-18,IT,4.12799990310161
2022-04-18,NL,2.51699767989838
2022-04-18,US,3.19906736029227
2022-04-19,AU,3.32869829400962
2022-04-19,CA,3.16321032647003
2022-04-19,DE,2.58576246928308
2022-04-19,FR,2.04786897152422
2022-04-19,GB,2.9539558543781
2022-04-19,IE,5.00513853134077
2022-04-19,IT,4.13308304865244
2022-04-19,NL,2.51897904810134
2022-04-19,US,3.19908100501511
2022-04-20,AU,3.33290598307448
2022-04-20,CA,3.16046215022527
2022-04-20,DE,2.58695926970235
2022-04-20,FR,2.04519348355106
2022-04-20,GB,2.95783250211404
2022-04-20,IE,5.008095878236
2022-04-20,IT,4.13410321698495
2022-04-20,NL,2.52358640143216
2022-04-20,US,3.19833401052642
2022-04-21,AU,3.33365871128048
2022-04-21,CA,3.16603579789291
2022-04-21,DE,2.58753379565384
2022-04-21,FR,2.04484403898387
2022-04-21,GB,2.96168977790834
2022-04-21,IE,5.01533669227111
2022-04-21,IT,4.13482239359358
2022-04-21,NL,2.52506515622641
2022-04-21,US,3.19533290481537
2022-04-22,AU,3.33612575301157
2022-04-22,CA,3.17091226550488
2022-04-22,DE,2.58790426523717
2022-04-22,FR,2.04459460769818
2022-04-22,GB,2.96479579189084
2022-04-22,IE,5.01845254652657
2022-04-22,IT,4.13445869452884
2022-04-22,NL,2.52508415508472
2022-04-22,US,3.18578342929827
2022-04-23,AU,3.33933143873919
2022-04-23,CA,3.16556863171303
2022-04-23,DE,2.59543833777282
2022-04-23,FR,2.04457779048782
2022-04-23,GB,2.96499380855053
2022-04-23,IE,5.03762069579785
2022-04-23,IT,4.13425770824487
2022-04-23,NL,2.52492059690936
2022-04-23,US,3.17762282465594
2022-04-24,AU,3.34118927250634
2022-04-24,CA,3.16123217772528
2022-04-24,DE,2.60180727100682
2022-04-24,FR,2.04520494197847
2022-04-24,GB,2.96513784093466
2022-04-24,IE,5.05599728734033
2022-04-24,IT,4.13657790227962
2022-04-24,NL,2.52462848119654
2022-04-24,US,3.17078075489517
2022-04-25,AU,3.34123353716227
2022-04-25,CA,3.15282748276916
2022-04-25,DE,2.60972229465591
2022-04-25,FR,2.04468992868824
2022-04-25,GB,2.96348352881511
2022-04-25,IE,5.073786980851
2022-04-25,IT,4.13870133495174
2022-04-25,NL,2.52163892227441
2022-04-25,US,3.16839837207021
2022-04-26,AU,3.35339610941358
2022-04-26,CA,3.14486898373775
2022-04-26,DE,2.61913835424416
2022-04-26,FR,2.04640695279472
2022-04-26,GB,2.95949877464566
2022-04-26,IE,5.09631363647311
2022-04-26,IT,4.14372730716059
2022-04-26,NL,2.5183674842135
2022-04-26,US,3.16378665371537
2022-04-27,AU,3.35165190090053
2022-04-27,CA,3.10863897095905
2022-04-27,DE,2.61139178886395
2022-04-27,FR,2.04213119740288
2022-04-27,GB,2.92285794766496
2022-04-27,IE,5.06013377884855
2022-04-27,IT,4.13300735263009
2022-04-27,NL,2.50037020918536
2022-04-27,US,3.13163907397394
2022-04-28,AU,3.36352741031323
2022-04-28,CA,3.09438187992809
2022-04-28,DE,2.6154798586671
2022-04-28,FR,2.04478413690151
2022-04-28,GB,2.92232645881643
2022-04-28,IE,5.08094582687967
2022-04-28,IT,4.13167651653637
2022-04-28,NL,2.49788778437356
2022-04-28,US,3.12715099007137
2022-04-29,AU,3.37758854889939
2022-04-29,CA,3.07945547187135
2022-04-29,DE,2.62581517115207
2022-04-29,FR,2.04719142190334
2022-04-29,GB,2.91413625619057
2022-04-29,IE,5.10031135115481
2022-04-29,IT,4.12114883628098
2022-04-29,NL,2.49699262821827
2022-04-29,US,3.12792841381745
2022-04-30,AU,3.39164816930649
2022-04-30,CA,3.06954216622265
2022-04-30,DE,2.62799375352349
2022-04-30,FR,2.05179070403718
2022-04-30,GB,2.90926355910174
2022-04-30,IE,5.11217541869278
2022-04-30,IT,4.11117283214846
2022-04-30,NL,2.49539060747369
2022-04-30,US,3.13146977456754
2022-05-01,AU,3.4045158048268
2022-05-01,CA,3.05915825009585
2022-05-01,DE,2.63180164040855
2022-05-01,FR,2.05235304217485
2022-05-01,GB,2.90540033856048
2022-05-01,IE,5.11981954797895
2022-05-01,IT,4.09602039759602
2022-05-01,NL,2.48855295498128
2022-05-01,US,3.12691775580736
2022-05-02,AU,3.41741114489859
2022-05-02,CA,3.05603541273591
2022-05-02,DE,2.63379010647332
2022-05-02,FR,2.05503431113841
2022-05-02,GB,2.90852077610721
2022-05-02,IE,5.13970726750066
2022-05-02,IT,4.07719256098237
2022-05-02,NL,2.48874475740603
2022-05-02,US,3.1269103896708
2022-05-03,AU,3.42145395709485
2022-05-03,CA,3.05255738112638
2022-05-03,DE,2.6358269372123
2022-05-03,FR,2.05646692464474
2022-05-03,GB,2.91183358845052
2022-05-03,IE,5.16037109677426
2022-05-03,IT,4.0555362259139
2022-05-03,NL,2.48666300443867
2022-05-03,US,3.13407012597555
2022-05-04,AU,3.43338321291575
2022-05-04,CA,3.07793571947026
2022-05-04,DE,2.65141886105022
2022-05-04,FR,2.0626744080651
2022-05-04,GB,2.94634531954786
2022-05-04,IE,5.2501241847279
2022-05-04,IT,4.05343021391307
2022-05-04,NL,2.49858585920884
2022-05-04,US,3.16747466474018
2022-05-05,AU,3.43784517746263
2022-05-05,CA,3.07492401536759
2022-05-05,DE,2.64655349663548
2022-05-05,FR,2.0616895706865
2022-05-05,GB,2.94206842369951
2022-05-05,IE,5.25541736136168
2022-05-05,IT,4.04012552098997
2022-05-05,NL,2.49668520362876
2022-05-05,US,3.17669305433667
2022-05-06,AU,3.43652860177536
2022-05-06,CA,3.07548322711136
2022-05-06,DE,2.63782307420904
2022-05-06,FR,2.06039645274226
2022-05-06,GB,2.94503177161519
2022-05-06,IE,5.26253995702408
2022-05-06,IT,4.03819707453718
2022-05-06,NL,2.49588120040206
2022-05-06,US,3.18794071779625
2022-05-07,AU,3.44031619871331
2022-05-07,CA,3.07612208352833
2022-05-07,DE,2.63010811421218
2022-05-07,FR,2.05674955483082
2022-05-07,GB,2.94653565399929
2022-05-07,IE,5.27249157103076
2022-05-07,IT,4.05498569508141
2022-05-07,NL,2.4947682045643
2022-05-07,US,3.19586698822737
2022-05-08,AU,3.44621303350572
2022-05-08,CA,3.07862925042058
2022-05-08,DE,2.62238401579125
2022-05-08,FR,2.05668779178362
2022-05-08,GB,2.94817130820741
2022-05-08,IE,5.28033773635623
2022-05-08,IT,4.05237656021171
2022-05-08,NL,2.50246155926021
2022-05-08,US,3.20717101767868
2022-05-09,AU,3.45083428051098
2022-05-09,CA,3.07376488204074
2022-05-09,DE,2.6156838232716
2022-05-09,FR,2.05227939227144
2022-05-09,GB,2.94024651832632
2022-05-09,IE,5.275414066283
2022-05-09,IT,4.06555470274402
2022-05-09,NL,2.5045218840892
2022-05-09,US,3.21497315221955
2022-05-10,AU,3.44808128306768
2022-05-10,CA,3.07274680670304
2022-05-10,DE,2.60757057862544
2022-05-10,FR,2.05181722207976
2022-05-10,GB,2.93164275159567
2022-05-10,IE,5.27273335136788
2022-05-10,IT,4.07994075478766
2022-05-10,NL,2.5077250407229
2022-05-10,US,3.21833762615953
2022-05-11,AU,3.45341239624183
2022-05-11,CA,3.07076160678902
2022-05-11,DE,2.60023040049443
2022-05-11,FR,2.05177642788136
2022-05-11,GB,2.9300393924055
2022-05-11,IE,5.26059913463561
2022-05-11,IT,4.09634003793299
2022-05-11,NL,2.51308793887813
2022-05-11,US,3.21272876083988
2022-05-12,AU,3.44924438635056
2022-05-12,CA,3.07002505863754
2022-05-12,DE,2.60340154459453
2022-05-12,FR,2.05150342767419
2022-05-12,GB,2.92832741834204
2022-05-12,IE,5.26429774578305
2022-05-12,IT,4.10720278290268
2022-05-12,NL,2.52116347058583
2022-05-12,US,3.21348782032082
2022-05-13,AU,3.44655500151059
2022-05-13,CA,3.06741748973999
2022-05-13,DE,2.60288688156192
2022-05-13,FR,2.0445453460018
2022-05-13,GB,2.92162528154058
2022-05-13,IE,5.26371639626423
2022-05-13,IT,4.11454389576176
2022-05-13,NL,2.52716465947075
2022-05-13,US,3.21266796940827
2022-05-14,AU,3.41451238877891
2022-05-14,CA,3.06553062877904
2022-05-14,DE,2.59830508166639
2022-05-14,FR,2.0401204683723
2022-05-14,GB,2.90409150462442
2022-05-14,IE,5.24203522123445
2022-05-14,IT,4.09744518718921
2022-05-14,NL,2.52798177206446
2022-05-14,US,3.21241467849354
2022-05-15,AU,3.38305760515951
2022-05-15,CA,3.06244186054927
2022-05-15,DE,2.59588702426655
2022-05-15,FR,2.03469801539755
2022-05-15,GB,2.8844745034678
2022-05-15,IE,5.22782139513131
2022-05-15,IT,4.09889445621353
2022-05-15,NL,2.52923668164751
2022-05-15,US,3.21354461115644
2022-05-16,AU,3.35019156923575
2022-05-16,CA,3.06342446382788
2022-05-16,DE,2.59151881646715
2022-05-16,FR,2.02842637844706
2022-05-16,GB,2.86936093049423
2022-05-16,IE,5.21305327024685
2022-05-16,IT,4.08375641324416
2022-05-16,NL,2.52759950141085
2022-05-16,US,3.21384527239679
2022-05-17,AU,3.32270005691111
2022-05-17,CA,3.0624711652592
2022-05-17,DE,2.58839530453621
2022-05-17,FR,2.02180006026321
2022-05-17,GB,2.85060274706418
2022-05-17,IE,5.18529265237438
2022-05-17,IT,4.06611377525718
2022-05-17,NL,2.52600716285917
2022-05-17,US,3.20483757134921
2022-05-18,AU,3.29004347606862
2022-05-18,CA,3.06147695512154
2022-05-18,DE,2.58343955434091
2022-05-18,FR,2.0140221287423
2022-05-18,GB,2.82762184637097
2022-05-18,IE,5.14822763732057
2022-05-18,IT,4.04255063082862
2022-05-18,NL,2.52447075052671
2022-05-18,US,3.20568039843736
